,short_name,similarity_score
5955,J. Maroof,0.5151301
6352,C. Abi,0.5151301
3005,Amilton,0.5151301
2586,M. Murillo,0.5151301
2171,G. Kerk,0.5151301
4848,F. Sears,0.5151301
6099,T. Ebuehi,0.5151301
2966,O. Boumal,0.5151301
2017,M. Linnes,0.5151301
6013,H. Anderson,0.5151301
2977,D. Banguero,0.5151301
2978,R. Lenis,0.5151301
2013,M. Leckie,0.5151301
5988,Kim Jin Ya,0.5151301
2980,J. Copete,0.5151301
5979,L. Orellano,0.5151301
6385,L. Štor,0.5151301
2077,Edgar Méndez,0.5151301
6084,R. Scheu,0.5151301
6391,E. Bwomono,0.5151301
5969,N. Delgadillo,0.5151301
6266,M. Carretta,0.5151301
5962,Marquinhos Cipriano,0.5151301
3027,O. Fernández,0.5151301
3031,Fernando,0.5151301
6394,A. Bussaglia,0.5151301
6023,T. Conechny,0.5151301
2038,L. Advíncula,0.5151301
6026,Brian Martín,0.5151301
6027,S. Odey,0.5151301
2061,F. Pardo,0.5151301
6034,J. Ward,0.5151301
4992,R. Lindkvist,0.5151301
6090,F. Olinga,0.5151301
4151,N. Storm,0.5151301
4087,O. Burke,0.5151301
4408,E. Finlay,0.5151301
4033,Nacho Gil,0.5151301
1486,Álex Moreno,0.5151301
4043,R. Niyaz,0.5151301
1475,M. Konaté,0.5151301
1083,K. Tierney,0.5151301
4950,D. Burbano,0.5151301
4945,R. Kristiansen,0.5151301
4079,C. Lombardi,0.5151301
4783,I. Dia,0.5151301
1157,F. Di Francesco,0.5151301
1163,Dalbert,0.5151301
4281,N. Dyer,0.5151301
4980,P. Muñoz,0.5151301
1431,M. Coco,0.5151301
4600,M. Stefaniak,0.5151301
4413,Quini,0.5151301
4415,Nono,0.5151301
4417,R. Leipertz,0.5151301
1312,Toño García,0.5151301
4564,M. Koné,0.5151301
1306,Aleix Vidal,0.5151301
4554,V. Parigini,0.5151301
4545,F. El Melali,0.5151301
4544,M. Salas,0.5151301
1293,Héldon,0.5151301
1488,A. Conti,0.5151301
6295,M. Mak,0.5151301
4022,D. Vanzeir,0.5151301
1493,C. Borja,0.5151301
4008,A. Armstrong,0.5151301
4972,J. Cuero,0.5151301
4837,N. Ozokwo,0.5151301
4809,M. Carlini,0.5151301
4188,M. Kirkeskov,0.5151301
4806,S. Aigner,0.5151301
4197,N. Byrne,0.5151301
1411,G. Konan,0.5151301
4204,M. Barrow,0.5151301
1400,G. Donsah,0.5151301
4227,K. Bua,0.5151301
1397,M. Simon,0.5151301
4786,I. Anya,0.5151301
1132,Pedraza,0.5151301
4542,K. Zohi,0.5151301
4927,G. Teigl,0.5151301
4540,U. Antuna,0.5151301
4935,D. Mohamed,0.5151301
4084,S. Becker,0.5151301
1542,J. Ito,0.5151301
3909,Shim Dong Woon,0.5151301
1533,J. Mojica,0.5151301
3926,Somália,0.5151301
3979,Corpas,0.5151301
3980,C. Golofca,0.5151301
3983,A. Urzi,0.5151301
5004,M. Ibarra,0.5151301
5000,M. Barbieri,0.5151301
3991,I. Aliseda,0.5151301
5869,M. Könnecke,0.5151301
3124,L. Villalba,0.5151301
3195,T. Darikwa,0.5151301
6411,L. Ameka Autchanga,0.5151301
5887,H. Shala,0.5151301
2496,M. Kanazaki,0.5151301
3094,I. Sacko,0.5151301
5876,M. O'Halloran,0.5151301
2410,Daniel Candeias,0.5151301
3150,J. Cabot,0.5151301
6449,E. Córdoba,0.5151301
1896,A. Romero,0.5151301
6486,A. Escoboza,0.5151301
6469,D. Djigla,0.5151301
2448,A. Bamba,0.5151301
1961,J. Biabiany,0.5151301
1913,A. Lennon,0.5151301
6325,Song Boxuan,0.5151301
5655,P. Kurzweg,0.5151301
743,D. Laxalt,0.5151301
1857,J. Gallardo,0.5151301
3211,M. Cuero,0.5151301
5686,N. Maná,0.5151301
5682,C. Dieng,0.5151301
1859,A. Bouzat,0.5151301
1881,J. Schlupp,0.5151301
2439,S. Gürler,0.5151301
5681,D. Milinković,0.5151301
5731,F. Viáfara,0.5151301
2297,K. Schindler,0.5151301
1885,Jairo,0.5151301
419,M. Lazzari,0.5151301
2296,C. Ninga,0.5151301
3092,Jordi Calavera,0.5151301
650,Rubén Peña,0.5151301
1774,S. Villa,0.5151301
5940,Emílio Trevões,0.5151301
6436,W. Burns,0.5151301
3110,J. Morris,0.5151301
3101,P. Frankowski,0.5151301
2515,F. Melchiorri,0.5151301
4538,V. Marcel,0.5151301
1843,C. Njie,0.5151301
5936,M. Johnson,0.5151301
3074,Diogo Gonçalves,0.5151301
3111,G. Holtmann,0.5151301
3068,R. Coly,0.5151301
429,P. Kadeřábek,0.5151301
2545,D. James,0.5151301
5822,J. Skjelvik,0.5151301
2511,F. Sánchez,0.5151301
5814,S. Scannell,0.5151301
3095,S. Lobjanidze,0.5151301
5922,F. Heerkens,0.5151301
5871,R. Riski,0.5151301
5877,S. Gannon,0.5151301
2549,Nuno Tavares,0.5151301
2404,M. Estigarribia,0.5151301
3084,C. O'Dowda,0.5151301
5914,M. Balanta,0.5151301
5611,E. Grezda,0.5151301
1927,S. Long,0.5151301
2544,M. Aarons,0.5151301
3156,H. Palacios,0.5151301
2671,S. Juklerød,0.5151301
2875,J. Montero,0.5151301
529,L. Klostermann,0.5151301
6243,N. Bärkroth,0.5151301
2626,J. Jones,0.5151301
6137,N. Hansen,0.5151301
6341,G. Compagnucci,0.5151301
6128,A. Al Bishi,0.5151301
6126,F. Kath,0.5151301
6117,P. Kun,0.5151301
569,M. Samatta,0.5151301
533,B. Chilwell,0.5151301
6306,A. Popa,0.5151301
2734,V. Salazar,0.5151301
6300,Brito,0.5151301
507,M. Marega,0.5151301
2637,J. Kouassi,0.5151301
5772,T. Mikkelsen,0.5151301
2670,Anderson Lopes,0.5151301
486,R. Pereyra,0.5151301
2188,L. Öztunalı,0.5151301
2683,O. Nguette,0.5151301
2667,Carlos Embaló,0.5151301
6346,G. Middleton,0.5151301
6275,D. Amoo,0.5151301
6278,J. Jervis,0.5151301
2699,D. Álvarez,0.5151301
2706,J. Menéndez,0.5151301
6282,S. Lawless,0.5151301
2722,J. Akpa Akpro,0.5151301
2662,Erik,0.5151301
2874,A. Adomah,0.5151301
2283,M. Poundjé,0.5151301
3182,N. Oroz,0.5151301
2274,O. Hernández,0.5151301
3158,G. Bettini,0.5151301
5768,M. Little,0.5151301
5622,C. Omoigui,0.5151301
5762,S. Whalley,0.5151301
5668,K. Mayi,0.5151301
6455,Rafael Ramos,0.5151301
1848,Burgui,0.5151301
415,Samu Castillejo,0.5151301
718,R. Saravia,0.5151301
2476,K. Coulibaly,0.5151301
6462,D. Poleon,0.5151301
6338,Valverde,0.5151301
6488,O. Bulut,0.5151301
5648,Kang Sang Woo,0.5151301
1844,L. Diony,0.5151301
494,Cristian Tello,0.5151301
2578,M. Fares,0.5151301
5956,Y. Machida,0.5151301
2196,Wilson Manafá,0.5151301
2198,N. Radonjić,0.5151301
6167,J. Caprice,0.5151301
2655,K. Peterson,0.5151301
2157,Luca Sangalli,0.5151301
2855,Yu Hanchao,0.5151301
2209,M. Mohammadi,0.5151301
2090,Kauã Abranches,0.5151301
4605,E. Ohemeng,0.5151301
5401,N. Dumitru,0.5151301
6256,M. Marshall,0.5151301
7018,L. Scherff,0.5151301
7176,C. Blackett-Taylor,0.5151301
7160,N. Holland,0.5151301
7153,P. Ndiaga Yade,0.5151301
7149,K. Bennetts,0.5151301
7115,A. Greene,0.5151301
7103,M. Green,0.5151301
7071,F. Tchenkoua,0.5151301
159,Grimaldo,0.5151301
160,T. Werner,0.5151301
7036,T. Söderström,0.5151301
7025,S. Çakır,0.5151301
7022,H. White,0.5151301
7277,I. Buckley-Ricketts,0.5151301
6571,J. Forte,0.5151301
6546,Maguinho,0.5151301
92,Alex Sandro,0.5151301
7401,J. Ingham,0.5151301
7395,A. Ceesay,0.5151301
7374,M. Pedersen,0.5151301
7371,G. Fasolo,0.5151301
7366,N. Ngoumou,0.5151301
7361,R. Giles,0.5151301
7336,J. Cook,0.5151301
7327,B. Moore,0.5151301
7300,D. Gojko,0.5151301
7283,S. Tiffoney,0.5151301
7269,J. Lahne,0.5151301
7243,N. Fitzgerald,0.5151301
7317,Wang Fei,0.5151301
7181,A. Kiwomya,0.5151301
7186,F. Saavedra,0.5151301
7189,K. Antonik,0.5151301
5314,L. Akins,0.5151301
3543,C. Aboagye,0.5151301
3551,Luis Pérez,0.5151301
1740,V. Osimhen,0.5151301
924,L. Ocampos,0.5151301
3570,A. Hjulsager,0.5151301
928,I. Bebou,0.5151301
5262,M. Ajani,0.5151301
5258,R. Vanegas,0.5151301
5254,C. Ramírez,0.5151301
3588,Y. Njie,0.5151301
3589,D. Pineda,0.5151301
7177,K. Tagawa,0.5151301
5238,E. Boateng,0.5151301
5237,S. Rincón,0.5151301
3603,S. Janko,0.5151301
5234,H. Sacko,0.5151301
1716,O. Şahiner,0.5151301
3609,S. Kaneko,0.5151301
5225,M. Rosafio,0.5151301
5222,V. Ramis,0.5151301
3629,Aitor García,0.5151301
5210,S. Lundholm,0.5151301
6508,Ángel García,0.5151301
4957,D. Accam,0.5151301
7150,E. Youan,0.5151301
7192,J. McDonagh,0.5151301
1747,J. Reine-Adélaïde,0.5151301
171,Morata,0.5151301
3537,A. Castro-Montes,0.5151301
7421,L. Guzmán,0.5151301
6981,T. Buhagiar,0.5151301
6941,A. Al Zain,0.5151301
6914,D. Schütz,0.5151301
6890,R. Östlind,0.5151301
6887,D. Ragatzu,0.5151301
228,Nélson Semedo,0.5151301
6612,K. Sheppard,0.5151301
6613,C. Kröpfl,0.5151301
6851,N. Mileusnić,0.5151301
6847,S. Handle,0.5151301
6810,F. Fumu Tamuzo,0.5151301
6641,S. Rafn,0.5151301
217,Oyarzabal,0.5151301
7236,Liu Weidong,0.5151301
7216,T. Iida,0.5151301
6985,J. Osabutey,0.5151301
7450,O. Patla,0.5151301
7476,C. Vernam,0.5151301
7490,J. Semple,0.5151301
7420,J. Lokilo,0.5151301
7562,C. Bargary,0.5151301
6529,S. Al Sawadi,0.5151301
6524,B. Ibini,0.5151301
7524,J. Adebayo-Smith,0.5151301
7496,D. Pierias,0.5151301
7411,A. Riemann,0.5151301
7431,R. Corlu,0.5151301
7195,C. Bramall,0.5151301
6991,A. Sagna,0.5151301
4477,F. Lisi,0.5151301
6826,F. Lapis,0.5151301
6994,E. List,0.5151301
7200,Kim Bo Seop,0.5151301
392,Santi Mina,0.5151301
7016,M. Maria,0.5151301
7004,F. Mussa,0.5151301
252,N. Schulz,0.5151301
6781,D. Connolly,0.5151301
260,Rafa,0.5151301
264,Jesús Navas,0.5151301
6762,A. Moreno,0.5151301
6754,M. Tall,0.5151301
6747,P. Smyth,0.5151301
6995,C. Ogbene,0.5151301
6722,A. Rizzo,0.5151301
6700,N. Bandiera,0.5151301
322,A. Plea,0.5151301
6689,I. Herrera,0.5151301
6688,F. Reynero,0.5151301
6674,M. Blair,0.5151301
6663,N. Ajose,0.5151301
6635,T. Obadeyi,0.5151301
6651,G. Wylde,0.5151301
6795,M. Sanoh,0.5151301
7005,Iván,0.5151301
6802,S. Shimada,0.5151301
1753,Adrià Pedrosa,0.5151301
6597,A. Williams,0.5151301
6716,T. Klupś,0.5151301
908,Alex Berenguer,0.5151301
388,Héctor Bellerín,0.5151301
3390,S. Zoller,0.5151301
1771,Lato,0.5151301
4388,V. Klonaridis,0.5151301
1209,Y. Zhirkov,0.5151301
4405,D. Mattocks,0.5151301
3349,S. Malone,0.5151301
3888,E. Asante,0.5151301
3859,L. Mendoza,0.5151301
3437,J. Cabrera,0.5151301
5477,Gustavo Pastinho,0.5151301
5460,S. Aškovski,0.5151301
3444,Adeilson Gesser,0.5151301
1788,O. Watkins,0.5151301
5434,S. Lex,0.5151301
4346,M. D'Alessandro,0.5151301
3496,O. Okwonkwo,0.5151301
4377,Kim Tae Hwan,0.5151301
3427,G. Verón,0.5151301
5381,J. Tinhan,0.5151301
5379,A. Soiledis,0.5151301
3499,Jordi Mboula,0.5151301
5370,S. Ferguson,0.5151301
881,E. Boateng,0.5151301
1762,M. Djenepo,0.5151301
882,J. Mæhle,0.5151301
5362,R. Lundström,0.5151301
5358,Hugo Fraile,0.5151301
5357,L. Gassama,0.5151301
4661,Jairo,0.5151301
3474,R. Gumny,0.5151301
4644,I. Ezekiel,0.5151301
4356,J. Hunt,0.5151301
3497,V. Kravets,0.5151301
4734,B. Vătăjelu,0.5151301
4520,C. Teuchert,0.5151301
4516,I. Toney,0.5151301
1271,Kiko Femenía,0.5151301
946,S. Lainer,0.5151301
4496,F. Passlack,0.5151301
4488,A. Barreal,0.5151301
4623,G. Koomson,0.5151301
5023,T. Nakagawa,0.5151301
4407,B. Carrasco,0.5151301
4402,C. Insaurralde,0.5151301
1373,Cucurella,0.5151301
4742,D. Beasley,0.5151301
1368,J. Jankto,0.5151301
4663,Gerard Valentín,0.5151301
892,D. Calvert-Lewin,0.5151301
1360,J. Larsen,0.5151301
1356,Manu Vallejo,0.5151301
4722,P. Möschl,0.5151301
4720,M. Marras,0.5151301
4717,A. Masika,0.5151301
1178,F. Klaus,0.5151301
4711,E. Manu,0.5151301
4705,G. Massey,0.5151301
4700,K. Harris,0.5151301
4693,C. Monschein,0.5151301
4340,B. Parker,0.5151301
4676,Tiago Alves,0.5151301
1367,A. Maitland-Niles,0.5151301
3517,M. Cash,0.5151301
5209,Luis Valcarce,0.5151301
799,Alan Carvalho,0.5151301
5167,O. Osawe,0.5151301
3531,C. Higuita,0.5151301
5192,T. Dierckx,0.5151301
5190,B. Edomwonyi,0.5151301
5189,D. Marsura,0.5151301
3647,A. Meziane,0.5151301
3656,Y. Reyna,0.5151301
3661,Y. Niakaté,0.5151301
963,Rubén Sobrino,0.5151301
5175,M. Thychosen,0.5151301
1680,A. Diaby,0.5151301
5171,F. De Col,0.5151301
3700,G. Esparza,0.5151301
4481,M. Pellegrini,0.5151301
5334,E. Knudtzon,0.5151301
3875,L. Cavanda,0.5151301
5120,B. Barker,0.5151301
1650,A. Potuk,0.5151301
1618,M. Phillips,0.5151301
5089,S. Dembele,0.5151301
5076,J. Sims,0.5151301
1601,F. Bartels,0.5151301
1008,G. Sio,0.5151301
5064,S. Ojo,0.5151301
5048,Andrés Martín,0.5151301
3831,Rhayner,0.5151301
5030,N. Siega,0.5151301
3405,Kim In Seong,0.5151301
1661,Caio,0.5151301
5163,D. Kyereh,0.5151301
3422,J. Pérez,0.5151301
898,Córdoba,0.5151301
5532,J. Amon,0.5151301
3635,A. Aseri,0.5151301
4491,F. Ortega,0.5151301
5586,C. Hamilton,0.5151301
5585,M. Multhaup,0.5151301
3350,Fredy,0.5151301
5571,J. Ginnelly,0.5151301
5564,R. Prieto,0.5151301
5558,J. Angulo,0.5151301
5554,K. Vincent-Young,0.5151301
5545,E. Cetre,0.5151301
3359,R. Varga,0.5151301
1803,G. Nkoudou,0.5151301
5593,A. Chalá,0.5151301
5490,C. Andriamahitsinoro,0.5151301
5516,J. Hastie,0.5151301
5336,K. Agard,0.5151301
5529,R. Tarifeño,0.5151301
3364,Ivo Pinto,0.5151301
5527,A. Diawusie,0.5151301
1819,A. Baba,0.5151301
4528,P. Martínez,0.5151301
3374,Hwang Il Soo,0.5151301
5504,R. Matondo,0.5151301
1806,A. Barreca,0.5151301
1808,A. Masina,0.5151301
5493,S. Jovanović,0.5151301
5366,M. Jurman,0.5119782
822,G. Krychowiak,0.5119782
5498,Paulo Vítor,0.5119782
476,Y. M'Vila,0.5119782
5507,I. Diveev,0.5119782
6576,Cho Yong Hyung,0.5119782
6014,R. Lauritsen,0.5119782
6146,A. Winkler,0.5119782
4985,D. Cerén,0.5119782
241,A. Rüdiger,0.5119782
4799,S. Blondelle,0.5119782
5785,M. Lekven,0.5119782
6010,L. Reed,0.5119782
6288,A. Bruno,0.5119782
577,Laguardia,0.5119782
5218,A. Arregui,0.5119782
5996,X. Emmers,0.5119782
1026,A. Westwood,0.5119782
6882,V. Lia,0.5119782
903,A. Djiku,0.5119782
6881,Zhou Haibin,0.5119782
6015,M. Vera,0.5119782
6041,L. Bergsma,0.5119782
6024,T. De Smet,0.5119782
5231,N. Dussenne,0.5119782
6784,C. Burgess,0.5119782
5116,H. Stengel,0.5119782
1077,V. Castro,0.5119782
4959,P. Riese,0.5119782
6591,L. James,0.5119782
4955,A. Al Jebreen,0.5119782
6958,L. Connell,0.5119782
2844,U. Demirok,0.5119782
5235,B. Godeau,0.5119782
3419,B. Acosta,0.5119782
4498,B. White,0.5119782
1128,S. Gigot,0.5119782
4943,R. Camacho,0.5119782
5912,C. Meneses,0.5119782
6219,S. Gleeson,0.5119782
856,Sidney Pessinho,0.5119782
524,Marc Roca,0.5119782
1097,I. Sangaré,0.5119782
6929,M. Velásquez,0.5119782
4973,F. Battiste,0.5119782
5481,T. Aoki,0.5119782
6194,M. Mills,0.5119782
5957,M. Aničić,0.5119782
878,M. Pašalić,0.5119782
4962,João Meira,0.5119782
829,J. Gouweleeuw,0.5119782
6604,H. Singh,0.5119782
4861,M. Boland,0.5119782
5904,J. Oumari,0.5119782
5479,Wilsson Rosito,0.5119782
6786,D. Granli,0.5119782
1131,Rubén Duarte,0.5119782
6159,T. Eastman,0.5119782
6893,L. O'Neill,0.5119782
6055,He Chao,0.5119782
6496,R. Arciero,0.5119782
5674,E. Castañeda,0.5119782
4005,S. Gnaka,0.5119782
4549,G. Evans,0.5119782
7028,Liu Junshuai,0.5119782
7031,Y. Koike,0.5119782
6733,A. Halme,0.5119782
724,F. Lejeune,0.5119782
1262,Kiko Olivas,0.5119782
7039,Xu Xin,0.5119782
1273,Rubén Pérez,0.5119782
5607,R. Zambrano,0.5119782
6464,M. Cebula,0.5119782
4606,A. Mbengue,0.5119782
6335,K. Gehring,0.5119782
4739,E. Piovi,0.5119782
5551,F. Cornejo,0.5119782
5583,E. Hyndman,0.5119782
6765,A. Skovgaard,0.5119782
5514,Pepelu,0.5119782
761,A. Masiello,0.5119782
6773,A. McGowan,0.5119782
6382,D. Martínez,0.5119782
6367,A. El Bouchataoui,0.5119782
6370,A. Akkaynak,0.5119782
6396,Miguel Marí,0.5119782
1635,O. Alonso,0.5119782
1169,D. Heintz,0.5119782
4596,C. McGeehan,0.5119782
7011,J. Houghton,0.5119782
6175,S. Finley,0.5119782
4790,L. Peltier,0.5119782
6649,L. Ridehalgh,0.5119782
5251,P. Steinhart,0.5119782
1062,T. Strobl,0.5119782
6838,C. Piergianni,0.5119782
5978,E. Pletinckx,0.5119782
6829,L. Sætra,0.5119782
915,O. Selnæs,0.5119782
1063,R. Saïss,0.5119782
5007,M. Ordóñez,0.5119782
912,M. Arambarri,0.5119782
5971,J. Tanganga,0.5119782
6971,V. Ozornwafor,0.5119782
6434,A. Schetino,0.5119782
711,Bruno Viana,0.5119782
668,J. Andersen,0.5119782
6443,M. Ellingsen,0.5119782
6450,L. Mena,0.5119782
4721,D. Steres,0.5119782
678,B. Cristante,0.5119782
4677,A. MacDonald,0.5119782
5623,G. Zajkov,0.5119782
7002,M. Piccinocchi,0.5119782
6334,N. Busch Thor,0.5119782
6163,O. Cissé,0.5119782
5637,D. Bakker,0.5119782
7173,N. Tarnat,0.5119782
6481,R. McDonald,0.5119782
4003,J. Hoogma,0.5119782
3097,P. Bauer,0.5119782
3090,D. Cools,0.5119782
7319,C. Clifford,0.5119782
3961,Marco Baixinho,0.5119782
4169,M. Ritzmaier,0.5119782
3160,Carraça,0.5119782
3152,R. Carrascal,0.5119782
3504,J. Clarke-Salter,0.5119782
3144,J. Price,0.5119782
3137,A. Milošević,0.5119782
3121,D. Lenihan,0.5119782
3524,J. Yueill,0.5119782
3098,R. Woods,0.5119782
7263,I. Gruev,0.5119782
4280,M. Scozzarella,0.5119782
3562,B. O'Neill,0.5119782
2661,P. Gerkens,0.5119782
3086,Gumbau,0.5119782
3085,J. Castelletto,0.5119782
3587,A. Beghetto,0.5119782
3601,S. Asamoah,0.5119782
3039,J. Souttar,0.5119782
1977,B. Ecuélé Manga,0.5119782
1715,Zainadine,0.5119782
3487,S. Bornauw,0.5119782
3162,Y. Barbet,0.5119782
3013,Pimentiscinho,0.5119782
4447,K. Vandendriessche,0.5119782
40,A. Laporte,0.5119782
7508,Li Hailong,0.5119782
3990,L. Pellegrini,0.5119782
1508,K. Laifis,0.5119782
4482,Montero,0.5119782
2436,F. Diagne,0.5119782
4392,E. Reijnen,0.5119782
2663,M. Oikonomou,0.5119782
4173,N. Röseler,0.5119782
4182,S. Yohou,0.5119782
1404,M. Holgate,0.5119782
4215,H. Cummings,0.5119782
4184,Matheus,0.5119782
4476,J. Daoudi,0.5119782
2254,C. Baeza,0.5119782
7074,A. Kenyon,0.5119782
7092,J. Byrom,0.5119782
7080,C. Woodman,0.5119782
2531,Luis Couprins,0.5119782
1380,K. Omeruo,0.5119782
4409,M. Eriksson,0.5119782
2596,R. Canouse,0.5119782
7087,Liu Jian,0.5119782
147,A. Romagnoli,0.5119782
4337,Lombán,0.5119782
4448,I. Chebake,0.5119782
1352,M. Guendouzi,0.5119782
3324,G. Angella,0.5119782
4472,G. Milović,0.5119782
3165,W. Endo,0.5119782
2276,D. Pavelka,0.5119782
4099,A. Vukotić,0.5119782
3646,J. Lawrence,0.5119782
2117,J. Gélin,0.5119782
3719,Y. Ayhan,0.5119782
4100,J. Van den Bergh,0.5119782
1464,L. González Pirez,0.5119782
4112,Buatu,0.5119782
4121,T. Iwanami,0.5119782
2680,I. Diomandé,0.5119782
2183,Moi Gómez,0.5119782
1440,D. Bronn,0.5119782
1439,Marcão,0.5119782
2133,M. Friedrich,0.5119782
2118,R. van Drongelen,0.5119782
2044,H. Canteros,0.5119782
4090,C. Verdonk,0.5119782
7215,Li Yuanyi,0.5119782
2165,Nélson Monte,0.5119782
2054,A. Semenov,0.5119782
1600,H. Nordtveit,0.5119782
1599,C. Sánchez,0.5119782
3856,S. Dubarbier,0.5119782
7190,Pedro Augusto,0.5119782
3339,Welinton,0.5119782
2084,Enaldo Praz,0.5119782
3985,M. Caqueret,0.5119782
2572,D. Lischka,0.5119782
3295,M. Mavraj,0.5119782
1826,Pedro Sá,0.5119782
1617,V. Vasin,0.5119782
1825,A. Hack,0.5119782
3180,M. Herrera,0.5119782
1817,A. Webster,0.5119782
1850,M. Tisserand,0.5119782
669,I. Diop,0.5119782
2717,M. Hector,0.5119782
1871,Maurício,0.5119782
3401,André Sousa,0.5119782
1805,J. Alonso,0.5119782
50,T. Alderweireld,0.5119782
3189,J. Kirchhoff,0.5119782
1900,G. Ferrari,0.5119782
7360,J. Oksanen,0.5119782
7290,S. Adrian,0.5119782
7288,N. Husin,0.5119782
1876,S. Bell,0.5119782
7286,A. Collins,0.5119782
3632,A. Ateef,0.5119782
3636,V. Huerta,0.5119782
2738,L. Štetina,0.5119782
7157,T. Grivosti,0.5119782
4153,H. Urrego,0.5119782
2125,Álvaro Tejero,0.5119782
2138,C. Montes,0.5119782
2151,U. Agbo,0.5119782
2724,J. Giraudon,0.5119782
2752,K. McLean,0.5119782
4085,J. Tverskov,0.5119782
2736,Jhonatan,0.5089814
7244,H. Shaian,0.50576514
6241,M. Gliwa,0.50576514
222,T. Strakosha,0.50576514
5942,A. Keita,0.50576514
2638,M. Malyshev,0.502952
1641,A. Ioniță,0.502952
2301,N. Penneteau,0.502952
1420,S. Johnstone,0.502952
4760,Kang Min Soo,0.502952
4965,J. Roa,0.502952
6535,S. Rouiller,0.502952
7007,J. Turnbull,0.502952
2664,V. Karavaev,0.502952
1406,M. Niakhaté,0.502952
7054,N. Smith,0.502952
4804,J. Choplin,0.502952
7069,J. Guthrie,0.502952
1225,J. Cork,0.502952
1487,L. Lerager,0.502952
6273,L. Brown,0.502952
1195,H. Kaldırım,0.502952
4073,Cris Salvador,0.502952
2523,Vinicius Cardenha,0.502952
6933,D. Björnquist,0.502952
2763,A. Yiadom,0.502952
4738,Bastos,0.502952
448,B. Costil,0.502952
6939,Tang Jiashu,0.502952
1887,J. Ferri,0.502952
6202,H. Drost,0.502952
2727,E. Brítez,0.502952
2264,J. Fleck,0.502952
4339,Z. Touré,0.502952
1432,T. Minamino,0.502952
6424,P. Gregor,0.502952
6269,P. Tomasik,0.502952
1316,Y. Abdelhamid,0.502952
15,N. Kanté,0.502952
7105,C. Gauseth,0.502952
5013,Jadson Castrelo,0.502952
4195,T. Bruns,0.502952
4586,U. Rivas,0.502952
6165,J. Sternberg,0.502952
6916,J. Blomberg,0.502952
2181,P. Nardi,0.502952
4986,H. Takahashi,0.502952
2132,L. Boyé,0.502952
4587,F. Aursnes,0.502952
2770,A. Voglsammer,0.502952
5024,K. Mizunuma,0.502952
2836,L. Jutkiewicz,0.502952
2802,S. Carson,0.502952
6990,A. Szőke,0.502952
3971,N. Romat,0.502952
6900,K. Dawson,0.502952
3014,Porphirinho,0.502952
2374,M. Yanga-Mbiwa,0.502952
6138,Y. Suzuki,0.502952
96,Allan,0.502952
1575,D. Randolph,0.502952
5020,F. Picault,0.502952
6130,S. Leuko,0.502952
1552,L. Rigoni,0.502952
2880,Simao Mate,0.502952
3805,J. Holland,0.502952
2365,R. Sigurðsson,0.502952
6095,M. Goblet,0.502952
3740,Molinero,0.502952
3874,B. Rienstra,0.502952
1610,J. Allen,0.502952
6071,A. Dźwigała,0.502952
6878,L. Reddy,0.502952
1286,A. Gray,0.502952
7057,A. Wiss,0.502952
4598,T. Lockyer,0.502952
3930,R. Caroca,0.502952
2161,L. Phiri,0.502952
3204,I. Kiese Thelin,0.502952
873,L. Martínez,0.502952
3268,M. Madl,0.502952
6668,Mikel Iribas,0.502952
5610,S. Diarra,0.502952
6732,T. Cognat,0.502952
3670,R. Kelić,0.502952
728,C. Hérelle,0.502952
5492,O. Sangante,0.502952
2015,J. Toornstra,0.502952
5419,W. Kamavuaka,0.502952
1695,J. Vázquez,0.502952
3244,Tito,0.502952
3273,A. Barillà,0.502952
2007,J. Larsen,0.502952
1981,E. Room,0.502952
656,Maikel Catarino,0.502952
3685,S. Bradley,0.502952
966,M. Elneny,0.502952
1664,D. D'Ambrosio,0.502952
6804,M. Mandron,0.502952
7245,M. Hazazi,0.502952
7487,J. Borg,0.502952
3181,A. Çalık,0.502952
1799,J. O'Connell,0.502952
3176,S. Ajayi,0.502952
5227,P. Downing,0.502952
3382,M. Colin,0.502952
715,S. Meïté,0.502952
6783,R. Haynes,0.502952
2034,T. Serero,0.502952
713,J. Veretout,0.502952
2012,F. Hanin,0.502952
7387,D. Dugourd,0.502952
859,G. Quintana,0.502952
3171,D. Batth,0.502952
5786,J. Harvey,0.502952
3868,S. Çinaz,0.502952
522,F. Kessié,0.502952
4108,A. Bell,0.502952
838,M. de Roon,0.502952
2003,E. Stevens,0.502952
2005,A. Nyom,0.502952
808,B. André,0.502952
2434,V. Le Goff,0.502952
5667,M. Chacón,0.502952
3585,P. Szymiński,0.502952
368,Dani García,0.502952
3726,B. Białkowski,0.502952
4143,M. Wallace,0.502952
5928,A. Eriksson,0.502952
4890,J. Norwood,0.502952
7287,R. Musaba,0.502952
4412,J. Adéoti,0.502952
5662,A. Woodyard,0.502952
5478,Kaio Aldair,0.502952
1720,Otávio Cairinho,0.502952
7034,S. Kelly,0.502952
3136,C. Christie,0.502952
7377,A. Wichne,0.502952
6788,M. Marcjanik,0.502952
5353,A. Nuhiu,0.502952
6698,Perceval Acunha,0.502952
6228,N. Topor-Stanley,0.502952
3020,Hugo Rubiães,0.502952
695,L. Tousart,0.502952
6683,M. Schwabl,0.502952
3304,J. Rhodes,0.502952
7227,P. Jones,0.502952
3114,M. Bero,0.502952
213,Danilo Pereira,0.5025099
6978,Callejón,0.5025099
5378,Bruno Monteiro,0.5025099
1207,P. Skjelbred,0.5025099
4365,A. Corzo,0.5025099
